CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Pred_123,True_123,Pred_369,True_369,Pred_1107,True_1107,Pred_3321,True_3321,Pred_9963,True_9963,Pred_29889,True_29889,Pred_89667,True_89667,Pred_269001,True_269001,Pred_807003,True_807003,Pred_2421009,True_2421009
1450,2016_Furukawa,2016,1.8-37,1450,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.29,,,,5.6387,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-7.073971503852034,-9.29,-7.341813043644912,-9.29,-8.038715046089541,-9.29,-6.897071829204239,-9.29,-7.402442737700115,-9.29,-7.407564969035809,-9.29,-6.101982495329273,-9.29,-7.216019765597244,-9.29,-7.395890096018016,-9.29,-6.63456087898884,-9.29
1449,2016_Furukawa,2016,1.8-36,1449,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.42,,,,4.6436,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.3875404761253565,-7.42,-7.359885353956876,-7.42,-6.462651615335505,-7.42,-6.593992629225186,-7.42,-7.0713865480117475,-7.42,-7.438570937797106,-7.42,-5.911423116470326,-7.42,-6.906025820908775,-7.42,-7.055651912567772,-7.42,-6.352880666445404,-7.42
1448,2016_Furukawa,2016,1.8-35,1448,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.16,,,,4.4325,O=C1CNC(=O)CN(CC2CCOCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.85475795579378,-7.16,-7.011102779723991,-7.16,-6.862439660744628,-7.16,-6.422548309751198,-7.16,-7.13134409516438,-7.16,-7.064183166928862,-7.16,-5.759514586771451,-7.16,-6.682351180582675,-7.16,-6.80976723240896,-7.16,-7.660739572536133,-7.16
1447,2016_Furukawa,2016,1.8-34,1447,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.12,,,,5.5862,O=C1CNC(=O)CN(CC2CCCCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.374873195112981,-9.12,-6.825740269577338,-9.12,-7.630578591927596,-9.12,-6.28745164767586,-9.12,-6.869722711791535,-9.12,-6.942920373079536,-9.12,-5.666723010083823,-9.12,-6.666833052827185,-9.12,-6.577795056555154,-9.12,-7.722052117244798,-9.12
1446,2016_Furukawa,2016,1.8-33,1446,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.53,,,,5.2061,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.875401416540052,-8.53,-7.272735657465692,-8.53,-7.4767908697586485,-8.53,-6.769181406599809,-8.53,-7.353475510042352,-8.53,-7.378981332081367,-8.53,-6.093016887622349,-8.53,-7.184723944127146,-8.53,-7.229788073349045,-8.53,-6.2957075541269445,-8.53
1445,2016_Furukawa,2016,1.8-32,1445,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.86,,,,2.8652,O=C1CNC(=O)CN(CCCN2CCCC2=O)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.614198087619638,-5.86,-6.777713694845928,-5.86,-7.0060723817056045,-5.86,-5.863102158181019,-5.86,-6.615271564363871,-5.86,-6.674246130120716,-5.86,-5.727703251980722,-5.86,-6.253601065890008,-5.86,-6.5417081510425685,-5.86,-7.240954274932427,-5.86
1444,2016_Furukawa,2016,1.8-31,1444,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.73,,,,3.219,O=C1CNC(=O)CN(CCCc2cn[nH]c2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.863489819454427,-5.73,-6.291974560186782,-5.73,-6.1155264804381035,-5.73,-5.983634603482302,-5.73,-6.242108187045754,-5.73,-6.468341023834913,-5.73,-5.28203467307716,-5.73,-5.979556978031503,-5.73,-5.980720792380695,-5.73,-6.2275421761770895,-5.73
1442,2016_Furukawa,2016,1.8-29,1442,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.76,,,,3.9317,O=C1CNC(=O)CN(CCOc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.241658264607714,-7.76,-6.670241650135217,-7.76,-6.28812473723831,-7.76,-6.033162029579831,-7.76,-6.503067154198657,-7.76,-6.5343124065274685,-7.76,-5.545079898585635,-7.76,-6.298343474417499,-7.76,-6.26171362722262,-7.76,-6.194493037739235,-7.76
1441,2016_Furukawa,2016,1.8-28,1441,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.01,,,,4.4855,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.383467516460858,-8.01,-6.725753309211608,-8.01,-6.659590384113186,-8.01,-6.166482112274253,-8.01,-6.365130896481995,-8.01,-6.551836149606245,-8.01,-5.537612694369981,-8.01,-6.324331451780761,-8.01,-6.437322253144282,-8.01,-6.089838420958484,-8.01
1439,2016_Furukawa,2016,1.8-26,1439,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.8,,,,3.4904,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.985925103544781,-5.8,-6.739494675135883,-5.8,-6.3842960840866825,-5.8,-5.984581041603562,-5.8,-6.349039692336447,-5.8,-6.536121522878425,-5.8,-5.375558696491273,-5.8,-6.17697952708141,-5.8,-6.065427646610544,-5.8,-6.253842326002431,-5.8
1435,2016_Furukawa,2016,1.8-22,1435,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.51,,,,4.0529,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.184896729756061,-7.51,-6.587697242465082,-7.51,-6.097665873290078,-7.51,-6.020240131572706,-7.51,-6.2883024438298145,-7.51,-6.440331162663345,-7.51,-5.534291764430757,-7.51,-6.26253042680414,-7.51,-6.271220443333993,-7.51,-6.195479303240409,-7.51
1413,2016_Furukawa,2016,1.7-40,1413,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.28,,,,5.1124,O=C1CNC(=O)CN(CCCN2CCCC2=O)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-7.661046818840131,-7.28,-7.265063865647772,-7.28,-7.302795438974891,-7.28,-7.089699692718769,-7.28,-7.497452636351614,-7.28,-7.366894243020722,-7.28,-6.483577752412137,-7.28,-6.944888099557338,-7.28,-7.2798194727857775,-7.28,-6.969467256526278,-7.28
1412,2016_Furukawa,2016,1.7-39,1412,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.0,,,,5.4662,O=C1CNC(=O)CN(CCCc2cn[nH]c2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.31335928609067,-8.0,-6.4874636701114845,-8.0,-6.4268420950945995,-8.0,-6.483420236987087,-8.0,-6.920804173517427,-8.0,-6.868163795617667,-8.0,-5.7641176557805265,-8.0,-6.306632191514072,-8.0,-6.7164653118258455,-8.0,-6.166501543231127,-8.0
1411,2016_Furukawa,2016,1.7-38,1411,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.95,,,,6.1789,O=C1CNC(=O)CN(CCOc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-7.293488162674169,-7.95,-7.193610976571845,-7.95,-8.091715884963923,-7.95,-7.136780870816043,-7.95,-7.421759845587342,-7.95,-7.153502927279757,-7.95,-6.265621651816564,-7.95,-6.980479044339698,-7.95,-7.448128171007849,-7.95,-6.219331973525976,-7.95
1410,2016_Furukawa,2016,1.7-37,1410,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.27,,,,6.7327,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-7.248917135794475,-9.27,-6.978242507754281,-9.27,-7.633492201573664,-9.27,-6.942798982813744,-9.27,-7.2292178553470094,-9.27,-6.941686826606062,-9.27,-6.302158388542041,-9.27,-6.888649558488589,-9.27,-7.181147674994071,-9.27,-6.064340774973505,-9.27
1409,2016_Furukawa,2016,1.7-36,1409,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.62,,,,5.7376,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.7225772144016345,-7.62,-6.999911764899906,-7.62,-6.778543113906483,-7.62,-6.857497933571694,-7.62,-7.083730527093788,-7.62,-6.972693403535024,-7.62,-5.993553588123431,-7.62,-6.485934614969933,-7.62,-6.981107828887804,-7.62,-6.272255757557293,-7.62
1408,2016_Furukawa,2016,1.7-35,1408,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.61,,,,5.5265,O=C1CNC(=O)CN(CC2CCOCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-7.401950243525574,-7.61,-6.818929764805581,-7.61,-7.036605074390554,-7.61,-6.699922664823098,-7.61,-7.121531553168169,-7.61,-7.143802044866709,-7.61,-6.098480468263816,-7.61,-6.893783953177569,-7.61,-7.293859874750582,-7.61,-6.780519841265717,-7.61
1407,2016_Furukawa,2016,1.7-34,1407,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.84,,,,6.6802,O=C1CNC(=O)CN(CC2CCCCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.930086819027744,-8.84,-6.65189383987133,-8.84,-7.149379793782954,-8.84,-6.191641613236841,-8.84,-7.013702149137922,-8.84,-6.631366721599237,-8.84,-5.966426985955422,-8.84,-6.433133863257102,-8.84,-6.571433318702876,-8.84,-6.880892197480304,-8.84
