CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Pred_123,True_123
1259,2016_Furukawa,2016,1.4-06,1259,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](CC(C)C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.05,,,,2.1887,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.581556867274289,-5.05
1261,2016_Furukawa,2016,1.4-08,1261,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](CC(C)C)C1=O,6,Circle,-5.24,,,,3.7325,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-4.932129273377663,-5.24
1534,2016_Furukawa,2016,2.1-01Me,1534,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.54,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.903720201461441,-5.54
1537,2016_Furukawa,2016,2.1-04Me,1537,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-4.99,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.530305432085189,-4.99
1552,2016_Furukawa,2016,2.1-01H,1552,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-6.76,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.516941802873901,-6.76
1555,2016_Furukawa,2016,2.1-04H,1555,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-6.11,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.292998100753926,-6.11
1588,2016_Furukawa,2016,2.2-02H,1588,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-6.52,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.516941802873901,-6.52
1591,2016_Furukawa,2016,2.2-05H,1591,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.84,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.292998100753926,-5.84
1606,2016_Furukawa,2016,2.3-01Me,1606,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-5.76,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.8688092063048884,-5.76
1609,2016_Furukawa,2016,2.3-04Me,1609,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.23,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.5948962962669135,-5.23
1624,2016_Furukawa,2016,2.3-01H,1624,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.48,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.519288159961066,-6.48
1627,2016_Furukawa,2016,2.3-04H,1627,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-6.45,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.211020881249869,-6.45
1642,2016_Furukawa,2016,2.4-01Me,1642,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.43,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.762936098760545,-6.43
1645,2016_Furukawa,2016,2.4-04Me,1645,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.79,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.085870990841138,-5.79
1660,2016_Furukawa,2016,2.4-01H,1660,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.84,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.544535613050373,-6.84
1663,2016_Furukawa,2016,2.4-04H,1663,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.97,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.88465118433958,-5.97
1678,2016_Furukawa,2016,2.5-01Me,1678,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.3,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.903720201461441,-5.3
1681,2016_Furukawa,2016,2.5-04Me,1681,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-4.91,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.530305432085189,-4.91
1696,2016_Furukawa,2016,2.5-01H,1696,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-6.25,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.71859738494414,-6.25
1699,2016_Furukawa,2016,2.5-04H,1699,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.58,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.350499918506291,-5.58
1714,2016_Furukawa,2016,2.6-01Me,1714,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.13,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.903720201461441,-5.13
1717,2016_Furukawa,2016,2.6-04Me,1717,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-4.85,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.530305432085189,-4.85
1732,2016_Furukawa,2016,2.6-01H,1732,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.99,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.520238936778814,-5.99
1735,2016_Furukawa,2016,2.6-04H,1735,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,6,Circle,-5.26,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.270819879013851,-5.26
1750,2016_Furukawa,2016,2.7-01Me,1750,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.26,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.827630011249256,-6.26
1753,2016_Furukawa,2016,2.7-04Me,1753,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.72,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.472079173921854,-5.72
1768,2016_Furukawa,2016,2.7-01H,1768,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.71,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.742678833739085,-6.71
1771,2016_Furukawa,2016,2.7-04H,1771,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-6.18,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.414988352258954,-6.18
1786,2016_Furukawa,2016,2.8-01Me,1786,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-5.99,,,,1.9111,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.6713429395342505,-5.99
1789,2016_Furukawa,2016,2.8-04Me,1789,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.38,,,,2.7063,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.093082587349437,-5.38
1804,2016_Furukawa,2016,2.8-01H,1804,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,6,Circle,-6.36,,,,1.5689,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.514461709542894,-6.36
1807,2016_Furukawa,2016,2.8-04H,1807,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.81,,,,2.3641,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.9937060370866595,-5.81
2303,2018_Naylor,2018,1NMe3-236Ala(9),2303,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,6,Circle,-5.95,,,-5.31,0.5935,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.12490273401108,-5.95
2304,2018_Naylor,2018,1NMe3-2Abu36Ala(10),2304,CC[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,6,Circle,-5.62,,,-5.51,0.9836,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.709871157540021,-5.62
2305,2018_Naylor,2018,1NMe3-2Nva36Ala(11),2305,CCC[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,6,Circle,-5.21,,,-4.85,1.3737,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.954620978636045,-5.21
2306,2018_Naylor,2018,1NMe3-36Ala(12),2306,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6,Circle,-5.05,,,-4.75,1.6197,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.100802551500767,-5.05
2309,2018_Naylor,2018,1NMe3-6Ala(15),2309,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6,Circle,-5.09,,,-4.6,2.6459,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-6.125267187587809,-5.09
7388,2022_Taechalertpaisarn,2022,1,7388,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-5.09,,,,2.6455,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.398893204891705,-5.09
7394,2022_Taechalertpaisarn,2022,2,7394,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,6,Circle,-5.3,,,,2.6455,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.90673424429783,-5.3
7400,2022_Taechalertpaisarn,2022,3,7400,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-5.1,-5.58,,,2.6455,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.34162058981315,-5.1
7436,2022_Taechalertpaisarn,2022,3-Glu(OMe)2,7436,COC(=O)CC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O,6,Circle,-5.72,,,,1.5526,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.278043766283208,-5.72
7437,2022_Taechalertpaisarn,2022,3-Gln(NMe2)2,7437,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCC(=O)N(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-6.18,,,,1.4678,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.708998170834019,-6.18
7439,2022_Taechalertpaisarn,2022,3-Asn(NMe2)2,7439,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)N(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-6.56,,,,1.0777,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CN1,-5.902609943486381,-6.56
1142,2016_Furukawa,2016,1.1-09,1142,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.16,,,,2.3537,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.996893154394674,-5.16
1152,2016_Furukawa,2016,1.1-19,1152,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.11,,,,3.3799,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.562507073021153,-5.11
1182,2016_Furukawa,2016,1.2-09,1182,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-4.96,,,,2.7438,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-6.054921571479625,-4.96
1192,2016_Furukawa,2016,1.2-19,1192,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.57,,,,3.77,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.029030106944724,-5.57
1222,2016_Furukawa,2016,1.3-09,1222,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-4.96,,,,2.9898,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.392797770525288,-4.96
1232,2016_Furukawa,2016,1.3-19,1232,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-6.02,,,,4.016,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.2683903162220425,-6.02
1262,2016_Furukawa,2016,1.4-09,1262,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-4.88,,,,3.1489,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.03752002422322,-4.88
1272,2016_Furukawa,2016,1.4-19,1272,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.6,,,,4.1751,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.568762057197985,-5.6
1140,2016_Furukawa,2016,1.1-07,1140,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.4,,,,1.3586,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,-5.342641118183127,-7.4
