CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Normalized_PAMPA,Binary,Soft_Label
5626,2021_Comeau,2021,cmpd.Nleu-4R,5626,CC(C)CN1CC(=O)N[C@@H](Cc2ccccc2)C(=O)NC[C@H](C)CCC(=O)N[C@@H](C)C1=O,4,Circle,-5.92,-4.8,,,1.2493,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,0.040000000000000036,1,0.52
5627,2021_Comeau,2021,cmpd.Nleu-4S,5627,CC(C)CN1CC(=O)N[C@@H](Cc2ccccc2)C(=O)NC[C@@H](C)CCC(=O)N[C@@H](C)C1=O,4,Circle,-5.66,-4.69,,,1.2493,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,0.16999999999999993,1,0.585
5628,2021_Comeau,2021,cmpd.Nala-4R,5628,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)CC[C@@H](C)CNC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-7.63,-5.46,,,1.2493,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.815,0,0.0
5629,2021_Comeau,2021,cmpd.Nala-4S,5629,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)CC[C@H](C)CNC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-6.63,-4.95,,,1.2493,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.31499999999999995,0,0.0
5630,2021_Comeau,2021,cmpd.phi-5R,5630,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CCC[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-7.05,-5.04,,,1.4381,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.5249999999999999,0,0.0
5631,2021_Comeau,2021,cmpd.phi-5S,5631,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CCC[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-7.49,-5.51,,,1.4381,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.7450000000000001,0,0.0
5634,2021_Comeau,2021,cmpd.Nleu-5R,5634,CC(C)CN1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)CCCC(=O)N[C@@H](C)C1=O,4,Circle,-5.39,-4.53,,,1.3918,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,0.30500000000000016,1,1.0
5635,2021_Comeau,2021,cmpd.Nleu-5S,5635,CC(C)CN1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)CCCC(=O)N[C@@H](C)C1=O,4,Circle,-7.21,-5.22,,,1.3918,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.605,0,0.0
5636,2021_Comeau,2021,cmpd.Nala-5R,5636,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)CCC[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-7.18,-5.23,,,1.3918,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.5899999999999999,0,0.0
5637,2021_Comeau,2021,cmpd.Nala-5S,5637,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)CCC[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-6.86,-5.25,,,1.3918,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.43000000000000016,0,0.0
5638,2021_Comeau,2021,cmpd.NMeLeu-2S,5638,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCC[C@H](C)C(=O)N[C@@H](C)C(=O)N1C,4,Circle,-6.01,,,,1.6378,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.004999999999999893,0,0.49750000000000005
5639,2021_Comeau,2021,cmpd.(D)Leu-2S,5639,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)CCCNC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-7.41,,,,1.2956,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.7050000000000001,0,0.0
5640,2021_Comeau,2021,cmpd.aMe-Leu-2S,5640,CC(C)C[C@]1(C)NC(=O)[C@H](C)NC(=O)[C@@H](C)CCCNC(=O)[C@H](Cc2ccccc2)NC1=O,4,Circle,-6.52,,,,1.6857,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,-0.2599999999999998,0,0.0
5641,2021_Comeau,2021,cmpd.(D)NMeLeu-2S,5641,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCC[C@H](C)C(=O)N[C@@H](C)C(=O)N1C,4,Circle,-5.75,,,,1.6378,O=C1CCCCNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,0.125,1,0.5625
5603,2021_Comeau,2021,cmpd.Nphe-phi,5603,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CCCCNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-7.18,-4.74,,,1.3509,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.5899999999999999,0,0.0
5608,2021_Comeau,2021,cmpd.Nphe-2R,5608,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](C)CCCNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-7.16,-5.05,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.5800000000000001,0,0.0
5609,2021_Comeau,2021,cmpd.Nphe-2S,5609,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)CCCNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.31,-4.75,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.1549999999999998,0,0.4225000000000001
5616,2021_Comeau,2021,cmpd.Nphe-3R,5616,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@H](C)CCNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-7.49,-5.0,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.7450000000000001,0,0.0
5617,2021_Comeau,2021,cmpd.Nphe-3S,5617,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)C[C@@H](C)CCNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.49,-5.0,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.2450000000000001,0,0.37749999999999995
5624,2021_Comeau,2021,cmpd.Nphe-4R,5624,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CC[C@@H](C)CNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.68,-4.67,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.33999999999999986,0,0.0
5625,2021_Comeau,2021,cmpd.Nphe-4S,5625,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CC[C@H](C)CNC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.98,-4.81,,,1.5969,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.4900000000000002,0,0.0
5632,2021_Comeau,2021,cmpd.Nphe-5R,5632,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CCC[C@@H](C)NC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.81,-4.99,,,1.7394,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.4049999999999998,0,0.0
5633,2021_Comeau,2021,cmpd.Nphe-5S,5633,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CCC[C@H](C)NC(=O)CN(Cc2ccccc2)C1=O,4,Circle,-6.65,-5.24,,,1.7394,O=C1CCCCNC(=O)CN(Cc2ccccc2)C(=O)CNC(=O)CN1,-0.3250000000000002,0,0.0
1122,2016_Frost,2016,Compound.1,1122,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN21,4,Circle,-5.81,,,,1.162,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.0950000000000002,1,0.5475000000000001
1123,2016_Frost,2016,Compound.8,1123,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN21,4,Circle,-5.96,,,,1.5505,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.020000000000000018,1,0.51
1124,2016_Frost,2016,Compound.9,1124,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN21,4,Circle,-5.42,,,,1.5505,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.29000000000000004,1,1.0
1125,2016_Frost,2016,Compound.10,1125,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN21,4,Circle,-5.47,,,,1.939,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.2650000000000001,1,1.0
1128,2016_Frost,2016,Compound.27,1128,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2[C@H](CC(C)C)c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC1=O,4,Circle,-5.27,,,,1.7981,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.3650000000000002,1,1.0
7378,2022_Saunders,2022,Cyclo-(PGLGF) Odz/(S)-Ethyl (2),1122,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN21,4,Circle,-7.75,,,,1.162,O=C1CNC(=O)CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,-0.875,0,0.0
7381,2022_Saunders,2022,Cyclo-(PThzLOxzFA) (5),7381,CC(C)C[C@@H]1NC(=O)c2csc(n2)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)c2coc1n2,4,Circle,-5.84,,,,3.1712,O=C1NCc2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N2CCCC2c2nc1cs2,0.08000000000000007,1,0.54
1127,2016_Frost,2016,Compound.23,1127,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2[C@H](Cc2ccccc2)c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC1=O,4,Circle,-5.27,,,,1.9947,O=C1CNC(=O)CNC(=O)C2CCCN2C(Cc2ccccc2)c2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.3650000000000002,1,1.0
1126,2016_Frost,2016,Compound.11,1126,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN21,4,Circle,-4.89,,,,4.188,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,0.5550000000000002,1,1.0
961,2015_Ahlbach,2015,Tentoxin,961,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)CNC(=O)/C(=C/c2ccccc2)N(C)C1=O,4,Circle,-5.61,,,,0.9935,O=C1CNC(=O)CNC(=O)C(=Cc2ccccc2)NC(=O)CN1,0.19499999999999984,1,0.5974999999999999
960,2015_Ahlbach,2015,pc1026,960,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@@H]2CCCN2C1=O,4,Circle,-7.24,,,,0.1236,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CN1,-0.6200000000000001,0,0.0
958,2015_Ahlbach,2015,Sclerotiotide F,958,CC(C)[C@H]1C(=O)N(C)[C@@H](C)C(=O)NCCC[C@H](NC(=O)/C=C/C=C/C=O)C(=O)N1C,4,Lariat,-10.0,,,,0.0224,O=C1CCCCNC(=O)CNC(=O)CN1,-1.0,0,0.0
957,2015_Ahlbach,2015,Patellamide C,957,CC[C@H](C)[C@@H]1NC(=O)c2csc(n2)[C@@H](C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](C(C)C)NC(=O)c2csc(n2)[C@@H](Cc2ccccc2)NC(=O)[C@H]2N=C1O[C@@H]2C,4,Circle,-4.73,,,,4.1611,O=C1NCC2=NC(CO2)C(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)NCC2=NC(CO2)C(=O)NCc2nc1cs2,0.6349999999999998,1,1.0
