CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Normalized_PAMPA,Binary,Soft_Label
2489,2020_Le Roux,2020,nr.23,2489,CC(C)CN1CC(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C1=O,3,Circle,-4.3,-3.99,,,1.8668,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.8500000000000001,1,1.0
2490,2020_Le Roux,2020,nr.24,2490,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCNC1=O,3,Circle,-4.7,-4.84,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.6499999999999999,1,1.0
2491,2020_Le Roux,2020,nr.25,2491,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCNC1=O,3,Circle,-4.7,-5.64,,,1.8668,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.6499999999999999,1,1.0
2492,2020_Le Roux,2020,nr.26,2492,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)CCCCCCNC1=O,3,Circle,-5.2,-4.38,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.3999999999999999,1,1.0
2494,2020_Le Roux,2020,nr.28,2494,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,3,Circle,-4.3,-4.36,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.8500000000000001,1,1.0
2495,2020_Le Roux,2020,nr.29,2495,CC(=O)N1CCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]1Cc1ccccc1,3,Circle,-5.1,-4.93,,,2.172,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.4500000000000002,1,1.0
2496,2020_Le Roux,2020,nr.30,2496,CC(C)C[C@@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,3,Circle,-4.6,-3.46,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7000000000000002,1,1.0
2497,2020_Le Roux,2020,nr.31,2497,CC(C)C[C@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,3,Circle,-4.6,-4.41,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7000000000000002,1,1.0
2498,2020_Le Roux,2020,nr.32,2498,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,3,Circle,-4.7,-3.72,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.6499999999999999,1,1.0
2499,2020_Le Roux,2020,nr.33,2499,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,3,Circle,-4.6,-5.11,,,2.2553,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7000000000000002,1,1.0
2500,2020_Le Roux,2020,nr.34,2500,CC(C)C[C@@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,3,Circle,-4.4,-3.57,,,2.5975,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7999999999999998,1,1.0
2501,2020_Le Roux,2020,nr.35,2501,CC(C)C[C@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,3,Circle,-4.6,-3.68,,,2.5975,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7000000000000002,1,1.0
2502,2020_Le Roux,2020,nr.36,2502,CC(C)C[C@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,3,Circle,-4.5,-4.2,,,2.5975,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.75,1,1.0
2503,2020_Le Roux,2020,nr.37,2503,CC(C)C[C@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,3,Circle,-4.5,-3.7,,,2.9397,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.75,1,1.0
2504,2020_Le Roux,2020,nr.38,2504,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,3,Circle,-4.6,-4.4,,,2.5975,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.7000000000000002,1,1.0
2505,2020_Le Roux,2020,nr.39,2505,CC(C)CN1CC(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C1=O,3,Circle,-4.5,-3.58,,,2.209,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCN1,0.75,1,1.0
2477,2020_Le Roux,2020,nr.11,2477,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NCCCCCCNC1=O,3,Circle,-4.2,-5.21,,,1.9131,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNCCCCCCN1,0.8999999999999999,1,1.0
2479,2020_Le Roux,2020,nr.13,2479,CC(C)C[C@@H]1NCCCCCCNC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,3,Circle,-4.5,-4.77,,,1.9131,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNCCCCCCN1,0.75,1,1.0
2507,2020_Le Roux,2020,nr.41,2507,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NCCCCCCNC1=O,3,Circle,-6.7,,,,1.6187,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNCCCCCCN1,-0.3500000000000001,0,0.0
2509,2020_Le Roux,2020,nr.43,2509,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNCCCCCCNC1=O,3,Circle,-8.2,,,,1.2302,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNCCCCCCN1,-1.0,0,0.0
2510,2020_Le Roux,2020,nr.44,2510,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NCCCCCCNC1=O,3,Circle,-6.6,,,,1.6187,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNCCCCCCN1,-0.2999999999999998,0,0.0
2506,2020_Le Roux,2020,nr.40,2506,CC(C)[C@@H]1NC(=O)[C@@H](CO)NC(=O)CNCCCCCCNC1=O,3,Circle,-7.8,,,,-1.1159,O=C1CNCCCCCCNC(=O)CNC(=O)CN1,-0.8999999999999999,0,0.0
2511,2020_Le Roux,2020,nr.45,2511,CC(C)[C@@H]1NC(=O)[C@@H](CO)NC(=O)[C@@H](C)NCCCCCCNC1=O,3,Circle,-6.3,,,,-0.7274,O=C1CNCCCCCCNC(=O)CNC(=O)CN1,-0.1499999999999999,0,0.42500000000000004
2512,2020_Le Roux,2020,nr.46,2512,CC(C)C[C@H]1NC(=O)[C@@H](C)NCCCCCCNC(=O)[C@H](CO)NC1=O,3,Circle,-5.5,,,,-0.3373,O=C1CNCCCCCCNC(=O)CNC(=O)CN1,0.25,1,0.625
2508,2020_Le Roux,2020,nr.42,2508,O=C1NCCCCCCNCC(=O)N2CCC[C@H]2C(=O)N[C@H]1Cc1ccc(O)cc1,3,Circle,-7.8,,,,0.6903,O=C1NCCCCCCNCC(=O)N2CCCC2C(=O)NC1Cc1ccccc1,-0.8999999999999999,0,0.0
2513,2020_Le Roux,2020,nr.47,2513,C[C@H]1NCCCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,3,Circle,-7.8,,,,1.0788,O=C1NCCCCCCNCC(=O)N2CCCC2C(=O)NC1Cc1ccccc1,-0.8999999999999999,0,0.0
2478,2020_Le Roux,2020,nr.12,2478,CC(C)C[C@@H]1NC(=O)[C@H](C)NCCCCCCNC(=O)[C@H](Cc2ccccc2)NC1=O,3,Circle,-4.5,-5.24,,,1.9131,O=C1CNCCCCCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,0.75,1,1.0
2480,2020_Le Roux,2020,nr.14,2480,CC(C)C[C@@H]1NCCCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC1=O,3,Circle,-4.5,-4.92,,,1.9131,O=C1CNCCCCCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,0.75,1,1.0
7383,2022_Saunders,2022,Cyclo-(PThzLGF) odz/Et (7),7383,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)c2csc(n2)[C@@H]2CCCN21,3,Circle,-6.29,,,,3.4886,O=C1CNC(=O)c2csc(n2)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)CN1,-0.14500000000000002,0,0.4275
7382,2022_Saunders,2022,Cyclo-(PGLOxzF) odz/Et (6),7382,CC[C@@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)c2coc(n2)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN21,3,Circle,-7.62,,,,3.0201,O=C1CNC(=O)C2CCCN2Cc2nnc(o2)C(Cc2ccccc2)NC(=O)c2coc(n2)CN1,-0.81,0,0.0
2493,2020_Le Roux,2020,nr.27,2493,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CN(Cc2ccccc2)CCCCCCNC1=O,3,Circle,-4.4,-4.13,,,2.2144,O=C1CNC(=O)CNC(=O)CN(Cc2ccccc2)CCCCCCN1,0.7999999999999998,1,1.0
2475,2020_Le Roux,2020,nr.9,2475,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCCCCCNC1=O,3,Circle,-4.5,-4.35,,,3.4735,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCCCCCN1,0.75,1,1.0
2474,2020_Le Roux,2020,nr.8,2474,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCCCCNC1=O,3,Circle,-4.5,-4.08,,,3.0834,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCCCCN1,0.75,1,1.0
2473,2020_Le Roux,2020,nr.7,2473,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCCCNC1=O,3,Circle,-4.7,-4.22,,,2.6933,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCCCN1,0.6499999999999999,1,1.0
2472,2020_Le Roux,2020,nr.6,2472,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCCNC1=O,3,Circle,-4.6,-4.16,,,2.3032,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCCCN1,0.7000000000000002,1,1.0
2470,2020_Le Roux,2020,nr.4,2470,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCNC1=O,3,Circle,-4.6,-4.71,,,1.523,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCCN1,0.7000000000000002,1,1.0
2469,2020_Le Roux,2020,nr.3,2469,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCNC1=O,3,Circle,-4.7,-5.19,,,1.1329,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCCN1,0.6499999999999999,1,1.0
2468,2020_Le Roux,2020,nr.2,2468,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCNC1=O,3,Circle,-4.9,-5.11,,,0.7428,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCCN1,0.5499999999999998,1,1.0
2467,2020_Le Roux,2020,nr.1,2467,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCNC1=O,3,Circle,-5.6,-5.33,,,0.3527,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NCCN1,0.20000000000000018,1,0.6000000000000001
