CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,Scaffold,Pred_123,True_123,Pred_369,True_369,Pred_1107,True_1107,Pred_3321,True_3321,Pred_9963,True_9963,Pred_29889,True_29889,Pred_89667,True_89667,Pred_269001,True_269001,Pred_807003,True_807003,Pred_2421009,True_2421009
1478,2016_Furukawa,2016,1.9-25,1478,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.45,,,,3.7371,O=C1CNC(=O)CN(CC2CCOCC2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccon2)C(=O)C2CCCN2C(=O)CN1,-5.412134447172414,-5.45,-5.268649997487991,-5.45,-5.302887525950245,-5.45,-5.1939524122895575,-5.45,-5.2973867710602995,-5.45,-5.206252907383602,-5.45,-5.260582775054751,-5.45,-5.403171880303811,-5.45,-5.235269438081483,-5.45,-5.244409833175124,-5.45
1477,2016_Furukawa,2016,1.9-24,1477,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.35,,,,4.8908,O=C1CNC(=O)CN(CC2CCCCC2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccon2)C(=O)C2CCCN2C(=O)CN1,-7.0410747418224675,-7.35,-7.2672121571051,-7.35,-7.215459156644303,-7.35,-6.839902730792364,-7.35,-7.54777486156541,-7.35,-7.293923124187668,-7.35,-7.25770528017696,-7.35,-7.566564931354765,-7.35,-7.033495269855987,-7.35,-7.274862054887105,-7.35
1475,2016_Furukawa,2016,1.9-22,1475,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-6.97,,,,4.5107,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccon2)C(=O)C2CCCN2C(=O)CN1,-6.818144620350987,-6.97,-6.924970669368692,-6.97,-6.881562154979283,-6.97,-6.681526444413135,-6.97,-6.6257285208171615,-6.97,-7.011069938670119,-6.97,-6.832914154528505,-6.97,-7.067228019156883,-6.97,-6.569470031849024,-6.97,-6.8443507474554295,-6.97
1453,2016_Furukawa,2016,1.8-40,1453,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-6.5,,,,4.0184,O=C1CNC(=O)CN(CCCN2CCCC2=O)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.053501999457432,-6.5,-5.829307178123874,-6.5,-6.194599117384079,-6.5,-5.912635445494413,-6.5,-5.896879425354941,-6.5,-6.469674066538265,-6.5,-5.996673129042199,-6.5,-6.096759254946638,-6.5,-6.418936766893594,-6.5,-5.475957690449556,-6.5
1452,2016_Furukawa,2016,1.8-39,1452,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.6,,,,4.3722,O=C1CNC(=O)CN(CCCc2cn[nH]c2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.805461106457465,-7.6,-6.166520366020337,-7.6,-5.680642417091817,-7.6,-5.796311239152453,-7.6,-6.0906069928442275,-7.6,-6.799288017019158,-7.6,-5.770298919878427,-7.6,-6.340357065043715,-7.6,-6.554676353415234,-7.6,-6.183091232002708,-7.6
1451,2016_Furukawa,2016,1.8-38,1451,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.88,,,,5.0849,O=C1CNC(=O)CN(CCOc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-7.8215833775796755,-8.88,-8.170771113110508,-8.88,-8.195461260678181,-8.88,-7.974663435854459,-8.88,-8.724685599669204,-8.88,-9.300820586544434,-8.88,-8.067939448495075,-8.88,-8.572671902576982,-8.88,-8.7461663248389,-8.88,-8.871863390762078,-8.88
1450,2016_Furukawa,2016,1.8-37,1450,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.29,,,,5.6387,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-8.129840456235705,-9.29,-8.325213588586827,-9.29,-8.376964764544633,-9.29,-8.22304701612906,-9.29,-9.17459538782159,-9.29,-9.661251396051416,-9.29,-8.322794540885358,-9.29,-9.08327949956297,-9.29,-9.442339255887582,-9.29,-9.145649282939232,-9.29
1449,2016_Furukawa,2016,1.8-36,1449,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.42,,,,4.6436,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.980598782544096,-7.42,-6.144372891436091,-7.42,-5.7473288529156585,-7.42,-5.707931782031505,-7.42,-6.317527271952714,-7.42,-6.6620721339008435,-7.42,-6.145339649959434,-7.42,-6.263771240881203,-7.42,-6.747896207334181,-7.42,-6.207804915658989,-7.42
1448,2016_Furukawa,2016,1.8-35,1448,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.16,,,,4.4325,O=C1CNC(=O)CN(CC2CCOCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.513186400343459,-7.16,-5.824406137367681,-7.16,-5.892890696911946,-7.16,-5.860071977997898,-7.16,-5.932342639723609,-7.16,-6.522577689811511,-7.16,-5.673232350228224,-7.16,-6.551279797826955,-7.16,-6.648060315816261,-7.16,-5.792507226433294,-7.16
1447,2016_Furukawa,2016,1.8-34,1447,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.12,,,,5.5862,O=C1CNC(=O)CN(CC2CCCCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-7.926756122802017,-9.12,-8.231152674758683,-9.12,-8.099840761691738,-9.12,-7.7025363817984145,-9.12,-8.872098143480493,-9.12,-9.539952112142231,-9.12,-8.180446087581057,-9.12,-9.073004871775435,-9.12,-9.24504431371731,-9.12,-8.296056084624365,-9.12
1446,2016_Furukawa,2016,1.8-33,1446,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.53,,,,5.2061,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-7.835217401911203,-8.53,-7.897790799821468,-8.53,-7.98955588071693,-8.53,-7.566049083541916,-8.53,-8.540072656168785,-8.53,-8.990337614237113,-8.53,-7.811452520627976,-8.53,-8.342069563570217,-8.53,-8.496679893321879,-8.53,-8.569460047508347,-8.53
1445,2016_Furukawa,2016,1.8-32,1445,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.86,,,,2.8652,O=C1CNC(=O)CN(CCCN2CCCC2=O)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.661354774927925,-5.86,-5.622402913182413,-5.86,-5.634235179991723,-5.86,-5.5581306293103445,-5.86,-5.913732450725158,-5.86,-5.660171341469988,-5.86,-5.735081055549724,-5.86,-6.0772034032406985,-5.86,-5.956353540031232,-5.86,-5.746585976113731,-5.86
1444,2016_Furukawa,2016,1.8-31,1444,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.73,,,,3.219,O=C1CNC(=O)CN(CCCc2cn[nH]c2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.470839351386914,-5.73,-5.370177020829994,-5.73,-5.378007179507694,-5.73,-5.357995848231683,-5.73,-5.581784884895437,-5.73,-5.5312931937619885,-5.73,-5.450157515261026,-5.73,-5.501920337629602,-5.73,-5.359938031667585,-5.73,-5.378434295658323,-5.73
1442,2016_Furukawa,2016,1.8-29,1442,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.76,,,,3.9317,O=C1CNC(=O)CN(CCOc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.765746049914548,-7.76,-7.194398918597695,-7.76,-7.10215946692409,-7.76,-6.890369456643193,-7.76,-7.125132149007816,-7.76,-7.995586349642471,-7.76,-7.0736281323887775,-7.76,-7.580381527619112,-7.76,-7.315884301812151,-7.76,-7.834385550179991,-7.76
1441,2016_Furukawa,2016,1.8-28,1441,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.01,,,,4.4855,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-7.133826757203534,-8.01,-7.329554451302936,-8.01,-7.329859873103942,-8.01,-7.189751544574277,-8.01,-7.559913401610454,-8.01,-8.602663569307781,-8.01,-7.338796532030046,-8.01,-8.038496470630996,-8.01,-7.429276919551467,-8.01,-8.056258737067706,-8.01
1439,2016_Furukawa,2016,1.8-26,1439,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.8,,,,3.4904,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-5.502554413236387,-5.8,-5.400190946497307,-5.8,-5.421024216371602,-5.8,-5.32280106386584,-5.8,-5.507511405417695,-5.8,-5.475245830198508,-5.8,-5.534169644363768,-5.8,-5.400034464957285,-5.8,-5.31254607989386,-5.8,-5.390151862046148,-5.8
1435,2016_Furukawa,2016,1.8-22,1435,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.51,,,,4.0529,O=C1CNC(=O)CN(Cc2ccccc2)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)C2CCCN2C(=O)CN1,-6.617370533423626,-7.51,-6.830695315622119,-7.51,-6.783580505853009,-7.51,-6.4673270562966305,-7.51,-6.437664073779995,-7.51,-7.699984267011999,-7.51,-6.71876199619326,-7.51,-7.0917351082576054,-7.51,-6.789681339777308,-7.51,-7.422759186693298,-7.51
1413,2016_Furukawa,2016,1.7-40,1413,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.28,,,,5.1124,O=C1CNC(=O)CN(CCCN2CCCC2=O)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.576206644249569,-7.28,-6.49580283471581,-7.28,-6.946995339697327,-7.28,-6.759451697039474,-7.28,-6.097226517765205,-7.28,-6.936495507423705,-7.28,-6.591208011940713,-7.28,-6.382494691465063,-7.28,-6.742406277828659,-7.28,-5.5021208809169,-7.28
1412,2016_Furukawa,2016,1.7-39,1412,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.0,,,,5.4662,O=C1CNC(=O)CN(CCCc2cn[nH]c2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.285358669067598,-8.0,-6.792871848160926,-8.0,-6.468664508215548,-8.0,-6.7424602223004815,-8.0,-6.5868236704321,-8.0,-7.280924391798255,-8.0,-6.235932548498748,-8.0,-6.729210195032184,-8.0,-6.8603602746836625,-8.0,-6.578203258691424,-8.0
1411,2016_Furukawa,2016,1.7-38,1411,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.95,,,,6.1789,O=C1CNC(=O)CN(CCOc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-8.490963117277579,-7.95,-9.071866381907888,-7.95,-8.788117487054377,-7.95,-8.940326041066237,-7.95,-9.039780185741282,-7.95,-8.729052000231722,-7.95,-8.523279200821284,-7.95,-8.87923219344965,-7.95,-8.109489706586254,-7.95,-8.918113811829937,-7.95
1410,2016_Furukawa,2016,1.7-37,1410,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.27,,,,6.7327,O=C1CNC(=O)CN(CCCc2ccccc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-8.825696167030694,-9.27,-9.332209092766568,-9.27,-8.967532543161665,-9.27,-9.277762517720642,-9.27,-9.456950605655619,-9.27,-9.08723307591497,-9.27,-8.779542322987925,-9.27,-9.37370826477395,-9.27,-8.43153102698689,-9.27,-9.257864001546357,-9.27
1409,2016_Furukawa,2016,1.7-36,1409,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.62,,,,5.7376,O=C1CNC(=O)CN(CCc2cccnc2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-6.5654102694228405,-7.62,-6.829030760724964,-7.62,-6.534308149353818,-7.62,-6.641658317264607,-7.62,-6.866074800507606,-7.62,-7.229884650374133,-7.62,-6.766206797737013,-7.62,-6.646306542722756,-7.62,-6.921899665931107,-7.62,-6.597529489093616,-7.62
1408,2016_Furukawa,2016,1.7-35,1408,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-7.61,,,,5.5265,O=C1CNC(=O)CN(CC2CCOCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-5.581746448699054,-7.61,-6.4520730861661235,-7.61,-6.662220101093565,-7.61,-6.896422792672912,-7.61,-6.474624551325564,-7.61,-7.4905918969307885,-7.61,-6.293458580512793,-7.61,-7.049799028600202,-7.61,-7.152085531721369,-7.61,-6.379868897166119,-7.61
1407,2016_Furukawa,2016,1.7-34,1407,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-8.84,,,,6.6802,O=C1CNC(=O)CN(CC2CCCCC2)C(=O)C(Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)C2CCCN2C(=O)CN1,-8.36601093510962,-8.84,-8.91101600865357,-8.84,-8.687828936343928,-8.84,-8.53048258190417,-8.84,-8.930996992363134,-8.84,-9.729571978389195,-8.84,-8.59304381646115,-8.84,-9.238500429649578,-8.84,-8.640265602922407,-8.84,-8.65591837899877,-8.84
